domain,map_name,random_point_iteration,start_position,end_position,wight,solution_size,num_of_gen_nodes,num_of_expanded_nodes
maze,brc501d.map,5,"row=68,col=178","row=111,col=32",23,305,1071,709
maze,brc501d.map,5,"row=68,col=178","row=111,col=32",24,305,1062,706
maze,brc501d.map,5,"row=68,col=178","row=111,col=32",25,305,1058,708
maze,brc501d.map,5,"row=68,col=178","row=111,col=32",26,305,1054,705
maze,brc501d.map,5,"row=68,col=178","row=111,col=32",27,305,1049,700
maze,brc501d.map,5,"row=68,col=178","row=111,col=32",28,305,1049,700
maze,brc501d.map,5,"row=68,col=178","row=111,col=32",29,305,1048,699
maze,brc501d.map,5,"row=68,col=178","row=111,col=32",30,305,1046,697
maze,brc501d.map,5,"row=68,col=178","row=111,col=32",31,305,1044,695
maze,brc501d.map,5,"row=68,col=178","row=111,col=32",32,305,1044,695
maze,brc501d.map,5,"row=68,col=178","row=111,col=32",33,305,1041,692
maze,brc501d.map,5,"row=68,col=178","row=111,col=32",34,305,1039,690
maze,brc501d.map,5,"row=68,col=178","row=111,col=32",35,305,1035,686
maze,brc501d.map,5,"row=68,col=178","row=111,col=32",36,305,1035,686
maze,brc501d.map,5,"row=68,col=178","row=111,col=32",37,305,1033,684
maze,brc501d.map,5,"row=68,col=178","row=111,col=32",38,305,1033,684
maze,brc501d.map,5,"row=68,col=178","row=111,col=32",39,305,1033,684
maze,brc501d.map,5,"row=68,col=178","row=111,col=32",40,305,1031,682
maze,brc501d.map,5,"row=68,col=178","row=111,col=32",41,305,1030,681
maze,brc501d.map,5,"row=68,col=178","row=111,col=32",42,305,1029,680
maze,brc501d.map,5,"row=68,col=178","row=111,col=32",43,305,1028,679
maze,brc501d.map,5,"row=68,col=178","row=111,col=32",44,305,1028,679
maze,brc501d.map,5,"row=68,col=178","row=111,col=32",45,305,1027,678
maze,brc501d.map,5,"row=68,col=178","row=111,col=32",46,305,1027,678
maze,brc501d.map,5,"row=68,col=178","row=111,col=32",47,305,1026,677
maze,brc501d.map,5,"row=68,col=178","row=111,col=32",48,305,1025,676
maze,brc501d.map,5,"row=68,col=178","row=111,col=32",49,305,1025,676
maze,brc501d.map,5,"row=68,col=178","row=111,col=32",50,305,1023,674
maze,brc501d.map,5,"row=68,col=178","row=111,col=32",51,305,1021,672
maze,brc501d.map,5,"row=68,col=178","row=111,col=32",52,305,1021,672
